id,video_id,text,label
Ugz8SDXcGuGWzKp-wJB4AaABAg,iM4S3PDEGDg,Олгон кокмээлер онолбойсунар ирандай аалат келсе акмактар онолбойсунар эскини корсотуп элди келесоо ойлойсунарбы ай жиндилер акмактар,offensive
UgyC-NNoP1uSiswSlqd4AaABAg,GE9a-UY4I7E,чечен туугандар кыргыздардан кечирим сурашты го ушундай акмакка чыдаган силерге рахмат деп,offensive
UgyA3QNxD7Mpk4gm4Sd4AaABAg,MzmJyHQlS5Y,Талант мамытов .тусунон горунуп турат .хуйовой адамсын .ешек,offensive
Ugy13Mck5wRzMfSPLZR4AaABAg,8W94yWJHw6A,Жакшы жыл бар молдес,non_hate
UgjF_mBIV8be53gCoAEC,GE9a-UY4I7E,Шамил атаханов силер уй булон менен котсунор узбектер силрге баарибида кыргызды олтуруп тонуп кыйнасада !бирок силергеда Кудай бул дуйнодо болбосода Аркы дуйнодо кудай алдында жооп бересинер бирок ал жакта сенин арамдан тапкан байлыктарын кыпынчалыкта жардам бербейт унутпа баарыбыз жооп беребиз Аллах адында,offensive
Ugz6gL6fA8CHh49sl3h4AaABAg,uVtRxYnDPIQ,Эркек жүрсө кайф болмок,non_hate
UgzrNLJ6BsWmYvFJfHd4AaABAg,HeGfRTka3TQ,Додур канал Азатык секс Дегенден башка передачанар жокбу 👎👎👎👎👎,offensive
UgyU_rqm-8nyYtJ2cgN4AaABAg,GE9a-UY4I7E,"Батукаевди чын эле оло турган укол берип чыгарсанар жакшы болмок ,баарынар суйунуп жашамаксынар,эми киминер куноолу болсонор эркекче мойнунарга алып Батукаевдин ордуна киргиле да",hate
Ugwb899HXq7rj2anTKd4AaABAg,9SK6boOSZX0,Генерал Шохту олтуруу планын тузуш керек,hate
Ugz0GXeV_5VsXKdW-al4AaABAg,HeGfRTka3TQ,"Канчалаган жаш кыздар студентки акчасын айынан оздорун сатып журушот,бул эки Кыз жон эле шоо,завод фабирка коп ишканалар ачылса бул иш азайат ийман бар кыздарда бирок акча жок.",non_hate
UgwlCAZznZZT5EhCbTt4AaABAg,iM4S3PDEGDg,"Ээй, жомокту айтпагылачы, болерлерди, элди баш аламандыкка үгүт кылганын камаш керек, бул зөөкүр фанат блоггерлердин иши, канал канчна коп окулса ошончо акча алат акмактар",offensive
UgykdQKxxviMlTG0zqF4AaABAg,bXQ7pHLuXSc,Акмак бакиевдер жакшылык көрбөгүлө тукумуңар курутуп болсун кыргыз элин сызга отургузуп качып кеттиңер канкорлор арам өлгурлөр жараткан Алла жазаңарды жүз эселеп берсин оомийин.,offensive
UgwL7PwwjGVORqlbwrV4AaABAg,KSVY5SRkfn8,Ошол учун Ташини иштен алганго,non_hate
Ugx4-_zujSjPYLC3c7d4AaABAg,GE9a-UY4I7E,"Каякта ар бир адамдын ден -соолугун, омурун карайт-деп коет жонокой элди антип карабай калышсын.",non_hate
UgxFRehTi76-l-iyl3x4AaABAg,KSVY5SRkfn8,Ошондо укмка озу опг болуп алганго таак деп эле колунду жулам бутунду жулам деп эле,non_hate
UgzOodO-FKeSJv7fE_l4AaABAg,HeGfRTka3TQ,Эй Кыздардын азыр психологиясы бузулду интернеттеле олтурушат. Мен 45 темин инстаграмда жашы 18 ден 35 жашка чеин кыз келиндер жолугуга чакырат кееде барам кееде барбайм. Беш кол тен эмес билбейсин эмне кутуп турат сени. Каякта мыйзамдарды токтоткулачы провокация жана подстава мн гана иштейсинер менттерге дагы кобуроок акча тушот.,non_hate
UgxUFNr4AufGKsc8U994AaABAg,bXQ7pHLuXSc,"Эгер Максим Бакиев кунолуу болсо ал чет олкодо кармалмак, нары ал иштей алмак эмес, ушунча жылдан бери эч нерсе табылбады, чет олкодогу окмоттор да коз алышмак, азыр кыргызстанда ким иштеп кетсе ошол кунолуу деп айтылат а биздин депутаттар аккуунун котундой ак аларды корбойбуз сокур болуп калышкан го ошолор отурат акча жээрлер бир иш кылса гана, откон кунду эле талкулай беришет",offensive
UgxnTTvCgaUc-m_wtit4AaABAg,9SK6boOSZX0,"У шундай эшек адамдарды бизде жок кылчу снайперлер Барбы, жок болсо атайын окууга жонотуп даярдайлы",hate
Ugz-U37QvvrVVP127614AaABAg,iM4S3PDEGDg,Народ за Садыра!!!,non_hate
UgyuyjdmANUTaQe7wyx4AaABAg,rcF3WelvY18,Акмактарды өрттөш керек. Башка эчтеке татыктуу эмес.,hate
Ugy872O-SQmrHZatgxp4AaABAg,KSVY5SRkfn8,ОПГ в погонах,non_hate
UgzzFjD05P8jPnzYLi94AaABAg,HeGfRTka3TQ,Айзада өлтүрүпсүң даң даң сүйлөптүрго,non_hate
UgygPw17ttgy1yEfeK54AaABAg,KSVY5SRkfn8,"Оштун мэри Токторбаев оз урматын сактап сени менен иштебейм и чуркабайм деген чиновников сындап, ал кабинетный чиновник экен. А быз кочо балдарыбыз деп айтпадыбы-ле?! Оштун ЖОЖ дорун ректордарын бут эле телеканалдарда коррупцияонерсилер 7 жыл жетекчылык кылып жатасынар. Даже президент беш жыл отурат деп, озунун арам ойдору бар экенын эвак эле айтып койгон экенго",non_hate
UgxtI77WhylYFcIz9wN4AaABAg,GE9a-UY4I7E,Аллах кор кылсын азыркы бийликтен баштап Акаевге чейинки бийликте отурган иттерди ошол иттерди колдоп жаткан эшектерди кыяматда ошол иттер менен чогу кылсын,offensive
UgzT_2lj1y4o6pf64AV4AaABAg,9SK6boOSZX0,Душмандар эртели кеч дагы да кол салышат. Даяр туруш керек. Бөлунбөй биргелешип бир муштун менен буларды жайлаш керек.,non_hate
UgzYL-anKAgvRTYN4st4AaABAg,9SK6boOSZX0,"Булар каапырлар,мусулман мусулмандын канын эч качан төкпөйт.Кой терисин жамынган карышкырлар,же мусулмандарды жаман аттуу кылган каапырлар .",non_hate
Ugx9N6J0R3JepDSYSWZ4AaABAg,bXQ7pHLuXSc,Молодец эркек экен Максим ТЭЦ боюнча Максим биринчи договор 156 млн $ тузгон экен ал кеткенден кийин Сапар Исаков менен Атамбаев 286 млн $ доллорго которуп келген мына ким кыргыздын душманы акмактар кан кускурлар Атамбаев менен Сапар Исаков ту камаш керек срочно эмнени кутуп жатат биздин бугунку духу жок бийлик,offensive
UgxugZ0NPXICuqGNFER4AaABAg,9SK6boOSZX0,"Тажик манкурттарды Кудайым уктатпасын,жери титиреп,эли кырылып,тукумдары уланбай калсын.",hate
UgxMj3GQS0CTZiPhHCp4AaABAg,bXQ7pHLuXSc,Продажный заказной журналистер..Бакиевтер ээчтеке апкетпеген...бул жердегиле тоноп болушунча Бакиевтерге тонкопкоюшкан акмактан.,offensive
UgzlDFXkgKEnM5BaJ_d4AaABAg,bXQ7pHLuXSc,Кимин эмне деп ойлойсун ар кимдин озуно бирок Бакиев эн жакшы кстмо кылды Кыргыстанга канча кошумча кылган алар эмне кылса да жегени жургону озуно ак бирок бидеги кошоматчы эки жуздуулук акмактар иштет атпайбы кыргызстанды жок кылдылар жеп эмне учун ошолордун байлыгын тартпайсынар анчалык эки жуздуулук кылбасанар жакшы болмок,offensive
UgxK-Jzb37-5X0zK_ad4AaABAg,bXQ7pHLuXSc,"Пидораз бакиевдер башка соз жок,кыргызстандан 3милиард долларды уурдап кетишкен аны баары билет,мен президент болсом буйруса анын баарын куч менен кайтарам,азыркы бийликте отургандардын да калп мулкун баарын кайтарам, буйруса кудай куч берер,эч кимден жардам сурабаганга",offensive
UgzrRSrAiyRHDXVws7B4AaABAg,bXQ7pHLuXSc,Максиминер котунордо калсын котоктон бутак чыгарбай башка жанылык жазгылачы билдик максимден доллар алыпсын актап жатыпсын алган акчанды жанылыгын хуйевой экен,offensive
UgyKivzQdDBX_H48u1x4AaABAg,9SK6boOSZX0,Бизде калкыбыздын жармы эле генералго,non_hate
UgxqyOynhq0cxGH_c6h4AaABAg,MzmJyHQlS5Y,Бети Жок Алишер Козуев эл сени билет кандай мамиледе экенинди Кудайды карап туруп жалган суйлойсунго,non_hate
Ugx8YL8By_LyEQWgP5h4AaABAg,GE9a-UY4I7E,"Силер эшексинерда Батукаев канча адамды өлтүрүп, канча адамды калека кылган",offensive
UgzvFpp6unzhb2vodwh4AaABAg,8W94yWJHw6A,Уяты жок аял экен бул.,non_hate
Ugz3Zul2Cw3AfqOKAvZ4AaABAg,GE9a-UY4I7E,Чеченден коркушуптурда салянова бекеринен соттолбой жатасында азыр негизи баарынарды атып олтуруш кк 120 койду отунбай атамбай текебай мадумар бабанчик турсунбек акун тегеле койчу баарынарды ак уйдун алдына тирулой асып таштасада аздык кылат,hate
UgzcrcFjDyxwO3GWLeZ4AaABAg,9SK6boOSZX0,А биздин самопал генералдарыбыз кайда болду кен?,non_hate
UgxNFZj-lObFlu75SXl4AaABAg,9SK6boOSZX0,Сотко бериш керек бул акмакты Призденти приказ бергенда . биздикилер куйган котуно тыгып алып отурушуту какой привет такой ответ кылыш керек эле,offensive
UgyLz9L69N6qQmW8aCJ4AaABAg,GE9a-UY4I7E,Бул эшектерди эртеби кечби жоопко тартыш керек балык башынан сасыйт Дейт демек биздин бийилик башындагыларын камаш керек,offensive
Ugz-c2TExHj9EViDGCJ4AaABAg,9SK6boOSZX0,Жапаровко дагы мине далидер керек междинароный сотко кайрылганы же Жапаров саткын чыкынчыбы,non_hate
UgwbSw7cdbBhAIyfe5J4AaABAg,rcF3WelvY18,Мынча. Милиця кызмат керлери. Ото Эле. Этият. Мамиле кылаганын. Биринчи жолу коруп. Жатам башка кафелерге барса. Кыйкырып бакырып. Колун бутун кайрып. Баш ийбеген баарын. Жуктоп алып кетишет. Когушторго кылган мамилесин кара. Мыйзам менен жумшак назик. Айяр мамилесине. Там бердим,hate
UgwDVxqdzi5lkswZOOt4AaABAg,bXQ7pHLuXSc,"Лондондо дагы жөн жүрбөй, ар кимди өлтүрүүгө аракет кылып жүрөт",non_hate
Ugx5DwoxFKlU6RHRo8Z4AaABAg,iM4S3PDEGDg,Бузукулар Эски видимо чыгарба Эл келесоо эмес акмактар.,offensive
UgwyEUPt7APOakJIBhN4AaABAg,8W94yWJHw6A,"Дайыр Орунбеков дагы камалат бир кун акмак, бийликтин коюнуна кирип алып аявай кутуруп журот азыр акмак, бийлик жерди сатканда колдоп коштоп президентти элден актап турду, элден защита кылып саткын, кунун келет жооп бере турган сенин, ошондо жер сатканда колдоп турдун туура кылды сатып деп",offensive
UgyAQngwyUjKFkfcf_F4AaABAg,rcF3WelvY18,ОЛТУРУБ ТАШТАШ КЕРЕК БУТТУ,hate
Ugzd1Op13IZf967Xbnl4AaABAg,KSVY5SRkfn8,Ташиевтин иниси баласы туугандары миллиардер болушту булар куздурган акчаларды оздоруно эле котортуп алышканго уят эле Райым миллионду куздурам деп озунун оозуна куздуруп алганго миллиардер болуп кетишти 😅😊.,non_hate
Ugy9JTFw-36vGWU9mah4AaABAg,8W94yWJHw6A,Алишер Козуев Райымдын Россия заправкасын иштетет,non_hate
Ugwh4M7vkmu1AT5Ouyl4AaABAg,8W94yWJHw6A,Камчы менен Садыр кече эле Райымдын котчугун жалап журушкон.Эми колдоруна бийлик тийип кутуруп атышат.,offensive
Ugye8uE0qSQyu6lMWSh4AaABAg,fIXFhZQ1Irg,Бул акмактарды жок кылыш керек,hate
Ugz1Un9vx7Mklen9eUB4AaABAg,8W94yWJHw6A,Камалсын үй-бүлөсү менен жок болсунчу ушулар өздөрүн элэ ойлогон эме экен айбан өз жерине кол салган адам ата энесин жана эне сүтүн актаган жок акмак,offensive
UgzK8wdtH4cPQezcSZB4AaABAg,8W94yWJHw6A,матраимовту эрчиген акчасына сатылган депутаттарды жок кылыш керек болсо 40 депутатты кетириш керек срочно себеби бизге саткын депутаттар керек эмес кнопка баскычтардын.,hate
UgzoSF2EtqvyTF_2dk54AaABAg,bXQ7pHLuXSc,Ооба элдин эмгншин жеген акмактарды сотолуш кернк,non_hate
UgzsiXimyIzQSafIHih4AaABAg,KSVY5SRkfn8,Урматтуу президентибиз туура эле реформа кылып жатса керек,non_hate
UgxmvgfigPHXR7p6DDF4AaABAg,KSVY5SRkfn8,Камчы Колбаевди бекеринен олтурушкон эмес эми дагы кор жатарбыз бул жагыны,non_hate
Ugx8LQJSKkQhz6QZrYp4AaABAg,8W94yWJHw6A,Муну да олтуруп койбосо болду,non_hate
UgyEo8phusEqQzOsfuF4AaABAg,HeGfRTka3TQ,"Сойруйуп суйлой бербей озунорду жакшы алып журсонор эчким ыдык корсотпойт кыздар ушинтип эфирге чыккандан уялбайсынарбы каерден топтоп келди силерди, акылдуу кыздар келбейт мындай эфирге!",offensive
Ugxc9OmLYUqrbOnv9GR4AaABAg,9SK6boOSZX0,Булар талибандан жалдашкан олтуруп жургон согушта жургон адамдар себеп мыкаачылык менен олтуруп койсок 10 20 кишини кыргыздардын духу тушуп. Качып кетишет коркуп калышат коркутуп кийинкиде оной эле жерди басып алабыз дешкен планы болгон,hate
UgwHJJ0FaOqmWeVgKOl4AaABAg,mOGb4Wzdbv4,Ошону оозунан чыгарган адамды айдап салгыла.Озунун жактоочуларына никелешип баш кошсун бетпак.Ыймансыз шайтан.Ушундай арамдар балакет кырсыкты алып келет.Ооздугун тарткыла тартпасанар доо момунду урат.Тойгон донуздар.,offensive
UgzDgGMycVuJrZvJBH94AaABAg,bXQ7pHLuXSc,Эшектерге кыларга иш жок. Эми ушул Максимдин уйу калды тартпаган. Андай уйлор кыргызстандын экинин биринде барда азыркы кезде. Пайдалуу иш ойлоп тапсанар болмок.,offensive
UgzCt-ZqJkcL-aqeDvt4AaABAg,9SK6boOSZX0,"ай карсава, мыкты иликтөө жасапсыңар политклиника",non_hate
UgxISs8soNOm1Bda0iB4AaABAg,iM4S3PDEGDg,"Акмактар тынччылыкты каалап , жон журсонор, ар нерсени чыгара бербей. Бизге тынчтык керек. Балдарыбыз жакшы заманда жашасын согушу жок. Ушундай терс таасир берген видиону чыгарган адамды кудай урсун.",offensive
UgzxXIv4QZ5yEqe_a914AaABAg,9SK6boOSZX0,Иншаллах тазиктер жооп бере турган кун келет Иншаллах,hate
UgxKrBJ2O8_L62cHtgh4AaABAg,9SK6boOSZX0,Булар акмактар Кыргыз элине кол салып жонокой элди атып Аллаху Акбар дешет 2 жузду адамдар Аллах жазанарды берсин,offensive
UgxC7Z8Xvq7txvMsMkp4AaABAg,mOGb4Wzdbv4,"Оздоруно корунсун, акмактарды. Алардын артынан канчалаган инсандар жабыр тартып келет.. Аллахым куноолорубузду кечирсин. Ар бир инсандын журогуно ыйман бере коргун Аллахым 🤲🤲🤲😥",offensive
UgyMn0szeH9Asir3oRN4AaABAg,rcF3WelvY18,Ким токтотуп алат дейтго манка Анда камаш керек турмого 1айга зечки,non_hate
UgwFA_GCeVpQB0eWdDZ4AaABAg,GE9a-UY4I7E,Феликис кулов дагы бар да,non_hate
UgzCFZrFjwG4RJ_g2mZ4AaABAg,fIXFhZQ1Irg,"Азаматсыңар, Кырк Чоро жана милиция, булар кандай уяты жок немелер, Карасартовага, анын ата энесине, бир туугандардарына наалат, бир кызын тыя албаганына, бүгүн буларды тыйбасаң эртең баарыбыз жаандан кийин жабырап чыккан козукарындай болуп, голубой, гей, лесбиянка болуп жайнап кетебиз. Менин укугум деп коёт, сенин укугуң жер үстүндө адамдай болуп, адамча жашоо, айбан дагы муну кылбайт, айгырга айгырдын секиргенин көргөн жокмун, уйдун көчүгүн уй жалаганын көргөн жокмун, булар эмне, уяты жоктор десе, булардын максаты өзүм билем деп кыргыздарга ушунун барын таратуу.",hate
UgztT3_z4Ps7Ev_bVDF4AaABAg,rcF3WelvY18,Кордунорбу кенири тайрандап сайрандап журот акмактар биржа камалбайт булар,offensive
UgzxChSG1Zlf2Aeq4YF4AaABAg,bXQ7pHLuXSc,"Каанчалаган алтынга оролгон Кыргызстанды жеп жутуп Лондондо жатышат да жамбаштап , тойбостор",non_hate
UgyWpEACGHhCueZwr9F4AaABAg,HeGfRTka3TQ,"КОЙЧУАЙ ЖОМОКТУ ЖООРУБАГЫЛАЧЫ,ЖОН ЭЛЕ ОЛУМУШ БОЛБОЙ,КАНДАЙ ЭЛЕ НЕМИС ТИЛИН БИЛЕСИНБИ ДЕП АЙЬКАНЫН,😠😠😠😠",non_hate
UgzEKug621mhbWVrEJx4AaABAg,9SK6boOSZX0,"Бийликке жаман Адам келсе элинин Шору.Ошол тажиктердин президентини коз карашы начар.Каргыш тийсин.Ата бабабыздын,шейит кеткен балдардын,Ата энелеринин биздин каргышыбыз ошол Эмамоли акмакка тийсин",offensive
Ugxzs33CcmZAxVntDl54AaABAg,HeGfRTka3TQ,Мыйзам хуйда иштебейтта,offensive
UgwPx9lHYmu8s6duWNd4AaABAg,HeGfRTka3TQ,Кыскасы ана мына деп отуруп каршы пикирлер менен калабердинер карочи бир созду айткым келди кураандагы хадистердин биринде жазылган аял заты ауратын горсотуп ачык чачык жургон коомдо еркектин пикири бузулуп знаа кобоёт деген азыр кыздар боёнуп жамбашын томпойтуп емчегин да самапал томпойтуп проститутка болуп калды анан кайдагы ыдык корсотконду суйлойсунор даже чоон еле ежелер чачын сары кызыл кылып боёп чампайган готуно шым кийип журсо анан кыздарынар албетте без труса журотда биринчи озунорду ондогула анан кыздарынар онолот анан синдинер онолот егер онолбойсунарбы анда бул маселени маралдык намыстык укугунар жок,hate
UgwDGZ9iq-7LUlEn67Z4AaABAg,GE9a-UY4I7E,Кыргызстандан чыккан баатырларды олтуруп Озбек Батукаевди эркиндике кое берген Атанбаев озбек тубу жок акмактар кыргыз качан озбектен коркуп жашачуу эле чечен дейсинер Токмокто озбектер жашайт ото коп жашашат оздорун озбек дегенден коркушат ото бай жашашат булардын масаты кыргыздан баатырларды жок кылуу,hate
UgzWd9UIefln6J7SyK54AaABAg,MzmJyHQlS5Y,Сооронбайды камаш керек Райым миллионду ошол которгон Атамбайев менен Райым учун согушкан,non_hate
UgyLVillpNxKggqQUzd4AaABAg,9SK6boOSZX0,Мындай ит калкты коргон эмесмин дуйнодо эн манкурт калк кайсы десе тажиктер биринчи орунга чыгат фашисттер жолдо калды .Ушундай иттерден Мекенди коргоп жан берген баатырларыбызга терен таазим,hate
UgxzkhYSF6N7qQZusMN4AaABAg,HeGfRTka3TQ,Кары кишилерге ынсап ыйман берсин карыганда какжандабай баарын эле айтбайм арасында барэкенда окунучту,non_hate
Ugy6SEHk4RBa2t_3luF4AaABAg,fIXFhZQ1Irg,мокогон бычак менен союп кыйнап өлтүрүш керек буларды,hate
UgxehgJJ5upECKPrHCt4AaABAg,8W94yWJHw6A,Атазов угинтип кычырап спортчу депутат болбой олбойсунбу.Бироонун жугудукору болгуча шестёрка,offensive
UgzmcCj8CS9965PV44t4AaABAg,9SK6boOSZX0,арам тажиктерге олум була дайярданып анан кол салган бизге булардын жасасын бериш керек буларда уктап жатканда басып баарып олтуруш керек тадиктерди канга кан кылып карапайын элге жаман болду жаш жигитерибизге,hate
UgzeW__KGdWvwl4fvAt4AaABAg,9SK6boOSZX0,Бляя бул шакалдарды союп жиликтеп ото мыкаачылык менен олтургум келди бул шакалдардын жашоого акысы жок,hate
UgzIrSBVqE2y0H7tWO54AaABAg,GE9a-UY4I7E,Биздин башчылардын чмолугун корсотуп кеткен экен. Уялбай дагы шылтоолорду айтып отурушот. Намысы жоктор кантип журосунор.,offensive
UgyYB-m2UHFb8fzwTH54AaABAg,fIXFhZQ1Irg,Гейпарадчылар акчага сатылган саткындар буларга грант деп акча берсен апасын сатат улутун тарыхын сатып болушту.Эми ушулардын тарабын талашкандар силер да ушулардай американын жугундусун ичип жүрүсүңөр да карт кекирип,hate
UgyZYq27VLLtv5hDbC94AaABAg,HeGfRTka3TQ,Экинчи кыздын аягы эмне болуптур? Созун болуп башкага буруп салдыго,non_hate
UgxT0g3upmbs9hT5rsx4AaABAg,iM4S3PDEGDg,Акмактар жон отурбайсынарбы,hate
Ugy0TnL_3Bdf7s7SM8p4AaABAg,bXQ7pHLuXSc,Молодец халали бат жашай берсин. Бакиев кайра келсин Кыргызстанга. Бирок алар мага эч кандай пайда же зыяны жок. Атасы жакшы иштеди Курманбек Бакиев. Максим Молодец Кыргызстандагы Байларды жаман сикти дагы сиксе келип депутаттарды .,offensive
Ugx_OJ-LjgQTQE26slJ4AaABAg,8W94yWJHw6A,Бул Жогорку Кенешке канчыктары кошбогула!,offensive
UgwRqFb1HH0hegeIkLR4AaABAg,bXQ7pHLuXSc,Олуп эле калгыла сволочтор уурдап алып кеткен акчаны ала алмак тургай орусча суйлой албай откондо спикер чулдурап кулку болду . Силер качпаган алсыз адамды кемирип мулжугонго эле кыйын экенсинер чондор .,hate
Ugw5eX_WyHNr4JW8sZ94AaABAg,bXQ7pHLuXSc,Максим Бакиевдин Кыргыз жергесиндеги гүлдөп-өсүп жаткан бизнестерин текшерилсе жакшы болмок.Бөлөк бирөөнүр атына катталган байлыктары дагы эле көп деп ойлойм.,non_hate
UgwunYAf9941YOaU2MN4AaABAg,9SK6boOSZX0,Ушулардь атьп олтуруп жиликтеп сальш керек дагь бастьрьп кирсе.аябастан соккуу беруу керек.,hate
UgyREjqP9sLeKHEBafF4AaABAg,8W94yWJHw6A,Депутаттардын баары эле орукчан окшойт даарыланганы эле кетеберишетко,non_hate
UgyHl32GtytzGCAzDK94AaABAg,rcF3WelvY18,Жонэлэ акча дэп Кыргызстанады талкалавататы Кантып ошого чара корбоет Бут андай ипласы иштэрдын Артыда евре лэр туроть Бул акмакчылык в токтотыш Кэрэк. Башчыларын кармаш Кэрэк аларды артыда еврелэр туроты,hate
Ugzhxud_IuchxrMHJn54AaABAg,bXQ7pHLuXSc,Максим Бакиевди колдогондор Максим Бакиев Кыргызстанды тоноп кетти ошого карабай ал итти колдоп жатасыңар кудай урсун силерди сарттар акча үчүн баарын сатууга даярсыңарго,offensive
UgxeWStDqok500RO8fF4AaABAg,8W94yWJHw6A,"Бети жок Нарматова Раимди кредит алып журуп турмодон чыкты дейтго бети жок акмак аявай колдопсунго кот жалап ууруну тууру кылып чокуна кредит алып толойбу ал таможняда иштеп жерлерди откоруп алган акчаларды жеген миллиардтаган анан атандын башына кредит алып толойбу бети жок аферист кандай кудайдан коркпой суйлодун, алып салгыла Нарматованы депутаттыктан кот жалагычты",offensive
UgxPJfm_xwOc7IZqxeh4AaABAg,iM4S3PDEGDg,Кудайым акмакчылыктан сактасын,non_hate
UgzdSzkdtMOZrEPOFIt4AaABAg,rcF3WelvY18,Бул эшектеиди атыш керек,hate
UgyhQ8xuuWVn79A_elR4AaABAg,GE9a-UY4I7E,Биздикилер Кыргыздарды олтурушуп а башкаларды бошотушат,non_hate
UgwMAYw_Wu5IqZftH1d4AaABAg,9SK6boOSZX0,"Биздин эки дос тазик менен суйлошот имиш акмак доопороздор ,тазиктер максатына жетти ,алар элдин уй жайын куйгузуп ошол жерлерден жер которуп кетишин максат кылышкан .жок дегенде ошол чектеш тазик айылдарында Таши кулун кокко сапырыш керек болчу .биз тийген жокбуз деп гуманный болосунар ,жоо аяган жаралуу жазында аядынар тазикти ,кана жооп Таши,Садыр бийликти алдынбы?ошого жооп бер ,колдон келбейби кеткиле пока не поздно .",hate
Ugxt__--ghT28K3OzyJ4AaABAg,HeGfRTka3TQ,Кулоундор кобойду пиздаларда кобойду,offensive
Ugxam_sdvka1nSDr9pt4AaABAg,MzmJyHQlS5Y,райимди нполор сындырды себеби кучтуу тын Адам чыкпаш керек ел аралык бизнес талашуу кыргыздар нполорго сатылганы окундурот байсалов Акаев булар кыргызстанды жок кылганга аракеттенишет,non_hate
UgxokJtq1McaTYLhXcR4AaABAg,HeGfRTka3TQ,Айзада молодец кыздарды тарбияга салчы ушул мунозундон кайтба ❤❤❤,non_hate
Ugy0Ui3ou2YltbmQOjx4AaABAg,HeGfRTka3TQ,Ыдык сыдыкты койгула олтуруп кеткендери камабайт акчан болсо каалаганын кыласын акчасы коптор сулуу кыздарга ыддык кылмак турсун сатып алат,non_hate
Ugy80qsTmd9_YGTCYkl4AaABAg,8W94yWJHw6A,Клоп силерге ишенич кыйын,non_hate
Ugw8Zduy-ZCBPSLQZLB4AaABAg,GE9a-UY4I7E,"Мед. Заключениясын берген профессору камаш кк, азизтин эжеси олко башчысына разычылык билдирип жатпайбы, уже белгилу болду да кимдин колу бар",non_hate
UgymAS9DRGIULx-ctBZ4AaABAg,9SK6boOSZX0,Джапджиктер енен драйн десе,offensive
UgyufzNi4bnsbOK92kp4AaABAg,va4UkKaVJ8k,Мына ушундайлар жетет Кыргыздын түбүнө.өзүнчө эле эвропа болуп кетиптирго. Сакал койсо каршы чыкан. жоолук салса каршы чыкан акмактар көргүлө.,offensive
UgyBnwX2aWWg3DTJXEJ4AaABAg,GE9a-UY4I7E,Ооол намысы жок акчанын кулдары берген ичкен. АНТ урсун . Чолпонбай дзотко журогун тоскон булар иштен айдайтдеп коркок атса атышам деп намыс жоктооор . Биздин машина эски дейтко бет намыс жокекендаа .,offensive
Ugxsm6FKyiJmiRKeaDV4AaABAg,bXQ7pHLuXSc,Бакиев бир туугандары менен кыргыздын чыгаан эр азаматтарын олтуруп кыргызстандын байлыгын тоноп уурдап кеткен,non_hate
UgxNP5XP4dmHiaENj_54AaABAg,GE9a-UY4I7E,"Бети ,,пет,,да бул акмактын!",offensive
UgzkeKLDArKmnNpe02V4AaABAg,GE9a-UY4I7E,Кайдагы чеченге баш ийесинер кыргыздын чиновниктери силердин башынар жок акмаксынар,offensive
UgzX9H9XjlgbVUZXhih4AaABAg,HeGfRTka3TQ,Эненди урайындар озунор жалапсынар да,hate
UgxBB_dIadPOcFfZ1YJ4AaABAg,KSVY5SRkfn8,Садыр Жапаров молодец шундай иштеш керек мына там бердим,non_hate
UgyxKUkSbZt3nsE1T0l4AaABAg,GE9a-UY4I7E,Турсунбек акуунду дагы камаш керек ошол кишинин дагы салымы бар чыгышына акмактын,offensive
UgwmOOuToa9IKSeJqyF4AaABAg,8W94yWJHw6A,"Кыскасы Матраимовдун ити чоп жеп турган кезде кээбир чиновник, депутатар пайдаланып аны кочугу ачылганда баары тааныбаймын деп шайтанча кочугунон сасык жел чыгарып качып башташкан экен эки жуздуу жеп жутарлар олкону талкалап бети жок иттер жиркеничтуу экенсинер эркегин да катындарын да силерге Кудайдын эле алы жетпесе,ошол Кудайга тапшырдык силерди уяты жоктор.",non_hate
Ugx4C2cXzfPFSDCnXyJ4AaABAg,8W94yWJHw6A,нарматова амына эшектин котогу,offensive
UgzeW5gJzir1wl0ElEB4AaABAg,GE9a-UY4I7E,Ошодон кору боштондук Садыр Боштондук Садыр Боштондук Садыр Боштондук жапаров боштондук жапаров боштондук жапаров боштондук жапаров боштондук,non_hate
UgzKZ6BMHtF83MVEa4l4AaABAg,9SK6boOSZX0,Афганистан киргенде коробуз силерге эмне кылаар экенсинер,non_hate
UgynkXZ7aZ4emtdTKuJ4AaABAg,8W94yWJHw6A,АКТАНГАН АКМАКТАРГА ОЛЛУМ АРРАМДАН ТОЮП БУТКООН ЭШЕКТЕР АТАЗОВ САЙРАП ЭМИ МАНТАДАРЫНАН АЖЫРАП КАЛАБЫЗ ДЕП АКЫЛДАРЫ ДУХТАРЫ ЖЭТПЕЕЙ ОТУРУГАТ ОЛЛУМ АКТАНБАГЫЛАА САТКЫНДАРГАА ОЛЛУУМ ДАРЫЛАНБААЙ ЭЛЕЕ БАШКА ЖАКТА ДА АРРАМ КУЧУКТООР АРРАМ ИШТЕРИН ЖУРГУЗУП ЖУРУШПОССУУН НАРМАТОВА БЕТИ ЖОК АЯЛ ЭКЕН МАНДАТАРЫН ТАШТАП БААЙЛЫКТАРЫН ОТКОРУП БЕРИП КЕТИШССИИН,hate
