id,video_id,text,likes,date,n_words,has_kyrgyz_letters,cyrillic_ratio,label
UgypnXhO2nR3AHs1Hlt4AaABAg,KSVY5SRkfn8,Мунун бары жалган Ташиевти жамандаш учун бийликтин спектакыл аферасы Жапаров оз уйбуло кланын неге корсотпойт ел билет кандай болуп атканын,0,1771718400,20,0,1.0,
Ugy-ounxNPDQvKJeTEZ4AaABAg,KSVY5SRkfn8,Ташыйев болбосо булар кудайды деле билишпейт жалаң гөпкөндөрда,0,1771718400,8,1,1.0,
Ugwoj9cUpJEy6U8Mj294AaABAg,KSVY5SRkfn8,Бул бары Садырдын аферасы Ташиев каралаидан тазаладыле еми Садыидын каралары башкара баштады Садыр калагандай мыйзам менен мыйзамсыз илтен алулар бул кадроввй кашага алып келет мамлекети кудай жазасын берет копкондорду Садыр озу мыйзамсыз олтурган екинчи монотко укугуда жок озу екинчи монотко барбайм деп елди алдаган башында,0,1771718400,45,0,1.0,
UgzmbuwN6BulU-Ek9DV4AaABAg,KSVY5SRkfn8,Биздин бала кезде оо дүйнөдө көрөсүң жаман тш кылсаң десе азыр ушул дуйнөдө эле ответин көрөт экенсиң,0,1771718400,17,1,1.0,
UgzyPpOF_2Xb41-AWrV4AaABAg,KSVY5SRkfn8,Ошондо президент 5 жылдан бери ушул паракорлор менен иштеп жүрдүбү .таза иштеп жатам деп кайра кайра айтып жатпады беле.Эми 5 жылдан кийин билип калдыбы.,0,1771718400,24,1,1.0,
UgzDtLEuU9sRsu0QlT14AaABAg,KSVY5SRkfn8,Буга турале болду Ташиев албаганда элди итге мингизмек экен,0,1771718400,9,0,1.0,
Ugxboa0kV0CVbWSA6dt4AaABAg,KSVY5SRkfn8,Садыр жапоров алга Ташиев бутеле жерди басып алган турбайбы басмачы дай эле негизи Ташиев безпредшик,0,1771718400,15,0,1.0,
UgyTgVoeFAepfLB11094AaABAg,KSVY5SRkfn8,"Жаман күмөн кылбайлы,жакшылыкка жоруйлу, Орозобузду кармап көп-көп дуба кылалы, Кыргызстаныбыз өнүксүн,",0,1771718400,11,1,1.0,
UgxPNLdq-RiZV178qrJ4AaABAg,KSVY5SRkfn8,Садыр жапоров нимедилна жанында жургондорун камаш керек,0,1771718400,7,0,1.0,
UgxEZNpIbG__d-8AkHF4AaABAg,KSVY5SRkfn8,Уят Ташига ишенип журдук элего😢,0,1771718400,5,0,1.0,
Ugx42uzJOkaaP3-iwAp4AaABAg,KSVY5SRkfn8,Илбирс томпогурак тартылып калыптыр😂,0,1771718400,4,0,1.0,
Ugw3WhzXxjSlV6sP5jB4AaABAg,KSVY5SRkfn8,Жапаров Эми Ташиевти элге жаман коргозуп чукуй берет .Жапаровт ун милдети Ташиевти шайлоого келтирбеш керек,0,1771718400,15,0,1.0,
UgwpBYOAy_tF3sJhKSZ4AaABAg,KSVY5SRkfn8,"негизи пагончулар бизге керек эмес болуп калды. анткени алар элдин тынчтыгы учун эмес, тескерисинче элди окмот алдында чоголотуш учун иштеп калышты.",19,1771718400,21,0,1.0,
UgxTXAGQ-JELFIrtBb14AaABAg,KSVY5SRkfn8,Садыр жапаров ОЗУ акпы балык башынан.,0,1771718400,6,0,1.0,
UgzucViAzlBJjH6B04N4AaABAg,KSVY5SRkfn8,мына чёрныйлар кыргызстанда жок болот деп оздору баары чёрный экен.,0,1771718400,10,0,1.0,
UgzJjfHWiYg-swLIrjd4AaABAg,KSVY5SRkfn8,Ташини жакшы эле кылышыптыр,0,1771718400,4,0,1.0,
UgwKI6tyYeRDUF245H54AaABAg,KSVY5SRkfn8,"Уюшкан кылмыштуу топ менен жана коррупция менен күрөшүү жеңил иш эмес, ордунда биз болсок кандай болот эле. Ошондуктан жигиттер өз кызматтык милдеттерин так туура аткарышты.",0,1771718400,25,1,1.0,
UgyiAqJt7vDWmzIdUH94AaABAg,KSVY5SRkfn8,Тазалаган жакшы болот Ташиевди азгырып башын айлантып азгырган ушулар окшойт,0,1771718400,10,0,1.0,
Ugy66HuVkUKNjAkV9114AaABAg,KSVY5SRkfn8,Жакшы сабак болду,0,1771718400,3,0,1.0,
UgzgV-opKCwWWXsEvI14AaABAg,KSVY5SRkfn8,"Бийликке сабатсыз, бандиттер келди деп какшап атса жаман корушот. - (Индюки деп куйгодон айткан да).",0,1771718400,15,0,1.0,
Ugw46QPY92FP0-3rjAF4AaABAg,KSVY5SRkfn8,Булар Колбаевди олтуруп оздору дипломированный опг болгон тура,0,1771718400,8,0,1.0,
UgwljWCvonq-Q74aOOh4AaABAg,KSVY5SRkfn8,"Мени жеке оюмда К.Ташиев жакшы иштеди,бирок айланасына комускодо черныйларды (каралар) байкабаган экенда.С.Жапаров убагында байкаптыр.Укук коргоочуларга карапайым Эл Бир дагы ишенишбейт.Бул ачуу чындык.",0,1771718400,22,0,1.0,
Ugwj_sHG-7O5MOuiNFh4AaABAg,KSVY5SRkfn8,Формачан ОПГ булар,0,1771718400,3,0,1.0,
UgzUDxHTw5PFqRk49e94AaABAg,KSVY5SRkfn8,Омур бойу камагыла бул акмактарды,0,1771718400,5,0,1.0,
UgwYqEATXIrQ5BbILWZ4AaABAg,KSVY5SRkfn8,ГКНБ негизиле акыркы кундору коп кеткен,0,1771718400,6,0,1.0,
UgxemIN5Hcbmd4IJs7B4AaABAg,KSVY5SRkfn8,Баарын камагыла коррупция жоюлсун кыргызам таза тынч жашасын,0,1771718400,8,0,1.0,
Ugyt4tByFDVyPP3MyG54AaABAg,KSVY5SRkfn8,"Калп элге куйумуш болуп кылгылыкты кылып журушкондор,бут камалсын",0,1771718400,8,0,1.0,
UgzKLHdE8Ci-zIvvyfV4AaABAg,KSVY5SRkfn8,Таши ОПГ ны жанына топтогон экен. Элге жасалма иш жургузгон екен.,0,1771718400,11,0,1.0,
UgxBB_dIadPOcFfZ1YJ4AaABAg,KSVY5SRkfn8,Садыр Жапаров молодец шундай иштеш керек мына там бердим,0,1771718400,9,0,1.0,
UgylQkdYmVcnLot19RN4AaABAg,KSVY5SRkfn8,Ээ ошондой нерселер ташийев бармалда чыгарбадынар,0,1771718400,6,0,1.0,
Ugwpyk7FcV-sYeJZad94AaABAg,KSVY5SRkfn8,Караппйымдарды.камап коркутуп жаман уйронушконго😢😢оздору опг болуп кетишиптирда😢😢эмнеге ушул кунго чейин эч ким ун катпады?же ташиевдики болгонбу?,0,1771718400,16,0,1.0,
UgwrdAdNctRbJsif8JN4AaABAg,KSVY5SRkfn8,Каап карышкырларга кой кайтартып койгон экен! ОПГ менен күрөшпөй эле ОПГ өздөрү турбайбы!,3,1771718400,13,1,1.0,
Ugzl_K6aAWeBty6A33h4AaABAg,KSVY5SRkfn8,"УКМ озунун жумушун унутуп,погонный бандит болгону элдин эсинде калды",0,1771718400,9,0,1.0,
UgxS_tRgLFOcGuf9OyV4AaABAg,KSVY5SRkfn8,Спортмсмендер да балуү намыстуу жери сыры да калбадыбы ошондо итден да томон орунда турат гевирки спортчулар сөз эсин тават,0,1771718400,19,1,1.0,
UgxzwmhOF4E2zGjLyhB4AaABAg,KSVY5SRkfn8,Садыр без камчы ты не кто.повер скоро жоксын,0,1771718400,8,0,1.0,
Ugy619QhCrzcAi0vYut4AaABAg,KSVY5SRkfn8,Чыныгы чёрныйлар гкнб га жумушка кирип алган экен да,0,1771718400,9,0,1.0,
Ugw2p9AhmB_QhtKjhYR4AaABAg,KSVY5SRkfn8,Кыргыз элди ойлогон адамдар момундай кылбайт өзүм өзүм эле болуп калыптырда кудайдан корккон адам бар бекен.,0,1771718400,16,1,1.0,
UgwDkdKEsWs7NRkn9yR4AaABAg,KSVY5SRkfn8,Аллага шугур чындык чыркырап чыкты элдин козун жалган отчеттор менен жуумп турушту эле,2,1771718400,13,0,1.0,
Ugxwp9SGHsaIcXMVN5l4AaABAg,KSVY5SRkfn8,УКМК мыйзамдуу бандиттер,0,1771718400,3,0,1.0,
UgxBXlIBqCO0-dVYAEJ4AaABAg,KSVY5SRkfn8,Жон эле жебей иштеп берсенер болбойбу Эл учун,0,1771718400,8,0,1.0,
Ugwe8W-9NPhbnKjJxkJ4AaABAg,KSVY5SRkfn8,Биздикилерге кресло ыссык келет,0,1771718400,4,0,1.0,
UgwVuJYGfaQFmPqyTOB4AaABAg,KSVY5SRkfn8,Прездентибиз ишегиле деп силерге ишенсе бешколунарды салып озунчоле мафия болуп аласынар,0,1771718400,11,0,1.0,
Ugwa1ReuCp1aAxCHDnF4AaABAg,KSVY5SRkfn8,"Борк ал десе, баш алып Кыргыздарды кыйнаган бандиттер ушулар болот Ташиевдин убагында копкон жигиттер кайтар дуйнону унутушкан кел окшойт.",0,1771718400,19,0,1.0,
Ugy-nBD8uJgcQR5zShV4AaABAg,KSVY5SRkfn8,Мына кызык комуско каралар,0,1771718400,4,0,1.0,
Ugw7zFfREniANRmdQ6F4AaABAg,KSVY5SRkfn8,Эмнеге Ташиев жанындагы кылмышкер топту жок кылбай сактап калган 🤦‍♀️🤷‍♀️,0,1771718400,10,0,1.0,
UgzuN0EdwgeB0caYVlJ4AaABAg,KSVY5SRkfn8,Опг оказалась в укмк,0,1771718400,4,0,1.0,
UgxInilwg-xMg3sTTwp4AaABAg,KSVY5SRkfn8,"Садыр Ж.Н туура кылып жатат мен колдоймун оз ишин мыкты билет алга Кыргызстаным,оно бер осо бер.",0,1771718400,16,0,1.0,
UgzdP2oz6ZbXERayNP14AaABAg,KSVY5SRkfn8,Главарь мафии Ташиев 😅😅😅😅😅,0,1771718400,4,0,1.0,
UgzImWoAiEpupQIg66t4AaABAg,KSVY5SRkfn8,"""Вор в законе"" Кольбаевати өлтүрүп, Ташиев өзу ""вор"" болгон турбайбы. Булардын үй бүлөсүн кустуризация кылыш керек!!! Инисин миллиарды кайдан келди? Текшеришсин!!!",0,1771718400,21,1,1.0,
UgzVwNoHlN-VImwUfjt4AaABAg,KSVY5SRkfn8,Ошондо Ташиев билбей калдыбы кол алдынданылар мне кылып атышканын,0,1771718400,9,0,1.0,
Ugy7ZIO_VF7gcbq97W54AaABAg,KSVY5SRkfn8,Уюшкан топ жок Деген кандай болот,0,1771718400,6,0,1.0,
UgyfQ-CdQBFw35lCr9p4AaABAg,KSVY5SRkfn8,Укмка деген улутуу коргоо болуп саналат та булар наборот улутту кордоо болуп калган турбайбы ошон үчүн Ташиев барын выйбим деген турбайбы 😂,0,1771718400,22,1,1.0,
UgyHq6gI1Obrue-m_N54AaABAg,KSVY5SRkfn8,Баарын алпарып камасын. Гкн озунчо опыгы болуп кетиптирго,0,1771718400,8,0,1.0,
Ugy4sHxG61sTyEZEzcR4AaABAg,KSVY5SRkfn8,Садыр Жапаров тура иштеп жатат деген ойдобуз,0,1771718400,7,0,1.0,
UgzjKMy6800VYhvbeBh4AaABAg,KSVY5SRkfn8,Камчыбек ташиев озу садыр жапаровко айкан менин жанымдагыларды чёта тазалашкерек болупжатат деп мен ушундай кетейин сен тазала деп суйлошкон эки дос,0,1771718400,21,0,1.0,
UgwUWfYmNBjgWy_6hxh4AaABAg,KSVY5SRkfn8,Биз ишенип кайрылып журсок уят карапайым элди шылдындап,0,1771718400,8,0,1.0,
UgxNc5fZE7VTBSJTr4t4AaABAg,KSVY5SRkfn8,Иий тоба биликте ушундай таныштары иштебейле койсо болмок,0,1771718400,8,0,1.0,
Ugxg9SKS8IaMsMKjbLl4AaABAg,KSVY5SRkfn8,Эл башындагылар ушудайй кылса эл эмне кылат,0,1771718400,7,0,1.0,
Ugz3qtYjOycNRdUvWk54AaABAg,KSVY5SRkfn8,Гкнб аудит кылыш керек. Млрд сомдун ордун таппайсынар,0,1771718400,8,0,1.0,
UgxXadic7MnDPxs_Z9d4AaABAg,KSVY5SRkfn8,Ушулар тонкоруш кылып бийликке келсе эмне гана болмок.ото коркунучтуу кун кэлмек .Садыр Жапаров молодец алдын алганына.,0,1771718400,16,0,1.0,
UgwtHN5sjA6j6HxElh94AaABAg,KSVY5SRkfn8,Выевали сами себя😂😂,0,1771718400,3,0,1.0,
UgxVb5R2LZ_LjGp9mPx4AaABAg,KSVY5SRkfn8,Официальный опг булар суйлогондору да черныйлар общения кылгандай эле,0,1771718400,9,0,1.0,
UgzIJJYvfJvQj-fzOR94AaABAg,KSVY5SRkfn8,"😂😂😂😂 Эми Эл тушунуп жатат. Мурда жазгандан эмнс, айткандан да коркчу Элек. Биздин Эл ушунчалык ишенчээк, ээрчиме экенине тан берчу элек",0,1771718400,21,0,1.0,
Ugwgs3WQdVrg2LIthbp4AaABAg,KSVY5SRkfn8,Главный бандиттер чогулуптур го,0,1771718400,4,0,1.0,
UgwDloROPcINRgj2d414AaABAg,KSVY5SRkfn8,Аттан булардын айынан Канча адамга туура эмес чечим чыгарылган экен,0,1771718400,10,0,1.0,
UgzRoEgmm3XylGZvm0h4AaABAg,KSVY5SRkfn8,Ташиев кыйын болуп жатпады беле коррупцияны кыйраттык деп! Коррупциянын ордосу ошол жерде экен да.,0,1771718400,14,0,1.0,
UgzbzeBSnmIQUWJY-Ed4AaABAg,KSVY5SRkfn8,Буларда каралар сыяктуу кличкалар бар экен го.,0,1771718400,7,0,1.0,
UgznK4STjQv7IDA9S154AaABAg,KSVY5SRkfn8,Суу куйар деген шулда дос сатып кетет,0,1771718400,7,0,1.0,
UgxYzl2v6ZzZwwx602B4AaABAg,KSVY5SRkfn8,Ворлорду жок кылыш учун буларды тузгон ворлор жок болгондон кийн эми буларды жок кылып жатат кинодо болотко бир килерди жалдайт мынабыл байды олтурсон мынча акча берем деп анан килер ол байды олтургондон кийн килерди оздорк олтурот жабылган казан жабылган бойдон калат жон эле менин ойум киного салыштырдымда эми Кыргызстаныбыз тынч эле болсун,17,1771718400,52,0,1.0,
UgwZmM0Z0rrhXME1cw14AaABAg,KSVY5SRkfn8,Жуздорундо нур кеткен,0,1771718400,3,0,1.0,
UgwKn8ksOZcQIcyg3DV4AaABAg,KSVY5SRkfn8,Оо Садырды оной ойлобогула кимде кайсыл аккаунт менен жазып атат бут тактап койгон,0,1771718400,13,0,1.0,
UgxuvpTKm7YJlttVoyx4AaABAg,KSVY5SRkfn8,Ушундайлардан тазаданбай койдук но,0,1771718400,4,0,1.0,
UgzXhRAKAbZzhz3LEdh4AaABAg,KSVY5SRkfn8,Былтыйгандар канчалаган байкуштар жабыркадыкен.Бул бийликда болбой калды.,0,1771718400,7,0,1.0,
UgymbGtNaw09-fRTrSF4AaABAg,KSVY5SRkfn8,Эми Куздуруш керек💯 Мыйзам баарына бирдей иштеш керек 💯,1,1771718400,9,0,1.0,
UgyH2W9WZVouSXaTzih4AaABAg,KSVY5SRkfn8,Тооба кылдым ушундайда шумшукторда бар экен биздин ишенген органда,39,1771718400,9,0,1.0,
UgwcGubGCgWuDN2EQYh4AaABAg,KSVY5SRkfn8,Садыр байке айрыныз баарын,0,1771718400,4,0,1.0,
UgxuQw9LzptZj1Yf1Bp4AaABAg,KSVY5SRkfn8,Буларды турмодо чиритиш керек ОПГ болуп алышыптыр да,0,1771718400,8,0,1.0,
UgypKHBd_9zH9RmIbLJ4AaABAg,KSVY5SRkfn8,Кыстырып кустуруш керек.,0,1771718400,3,0,1.0,
UgxiA7HrocUcEgX-V_x4AaABAg,KSVY5SRkfn8,"Гкнб элди тоноп жатканын бийлик билбейт,билседа козун жумуп олтурат элди тоноп жок кыл дегенсип ,,гкнбларды текшергиле элди тоноп жатышат",0,1771718400,19,0,1.0,
UgyOyf-r5FJIy8tYgDp4AaABAg,KSVY5SRkfn8,"Ташиевди турмого. Садыр Жапаров отставкага. Ташиев Шайырбек, Таймурас турмого. Бардык мулкун мамлекетке.",0,1771718400,12,0,1.0,
Ugz8JNyBsrNIe0Cd5oZ4AaABAg,KSVY5SRkfn8,Сгейдер Көлбаевтин өлүмүн күтүп эле жүргөн экен да булар. Эх Көлбаев канчалаган каракчылардын токтотуп турган экен да🤦‍♂️ Көлбаев кетери менен чычкактар көбөйдү,0,1771718400,22,1,1.0,
UgzLOXLKFXO9q0Dvcth4AaABAg,KSVY5SRkfn8,"эээ, еду седу вазелин сигищкерек буларды аябашкерек зонадан асып ташташкерек срочно .",0,1771718400,12,0,1.0,
UgztMtav82-0DQJkXBh4AaABAg,KSVY5SRkfn8,Мынакей чорныйлар емнеге ушундай адвмдарды иштетип жатасынар,0,1771718400,7,0,1.0,
UgwoxHpCANRlZQD5n6F4AaABAg,KSVY5SRkfn8,"Ташиев бааарын коруп, сыйкырчыдай эле журчу элего, анан гкнбнын ичиндеги корупционер кызматккрлерди корбой, кайра эле, аларды чонойтуп, турганбы,",0,1771718400,18,0,1.0,
Ugz09eb3ftPqgVIIwth4AaABAg,KSVY5SRkfn8,Документальный бандидтерден тазалансын туптура,0,1771718400,4,0,1.0,
UgzGe0y4m-rQFiYJVnV4AaABAg,KSVY5SRkfn8,"Колбаевдин 800 квартирасы бар экен деп, жатышпады беле, ошол квартиралар кимге отту экен",0,1771718400,13,0,1.0,
UgyShm9Z5AWDlifpf8t4AaABAg,KSVY5SRkfn8,Кой терсин жамынган карышкырлар,0,1771718400,4,0,1.0,
Ugw581pJecNeyz0B3sd4AaABAg,KSVY5SRkfn8,"Аксакал коментарий бербей эле койсо, болмок. Ачык коргозуп, жатпайбы",0,1771718400,9,0,1.0,
Ugy0YLevx9q1I_upRRp4AaABAg,KSVY5SRkfn8,"Вазелин, Пито, Хитов 😂😂🤦🏻‍♂️🤦🏻‍♂️ булар канча элди чыркыратты экен 😢😢",2,1771718400,10,0,1.0,
UgzO5KSlnlLeRas8EZN4AaABAg,KSVY5SRkfn8,Вазелин мазелин деп не баля аттарды коюп алган😂😂,0,1771718400,8,0,1.0,
Ugyowc8OIkS28z9gUTB4AaABAg,KSVY5SRkfn8,Азайганы азайган садыр озунун кочугун да бир тазаласа жакшы болмок,0,1771718400,10,0,1.0,
UgzluHcgCfPKDjmlrC94AaABAg,KSVY5SRkfn8,Колбаевдин уюткусу гкнб дан башталайын деп калган экен кудайым сактасын Кыргыз элим жаакшы жолдор менен онугуп оссун падышабызга Аллахым ыйман ынсап куч кубат берсин 🎉,0,1771718400,25,0,1.0,
UgzYzECvHHAKa-ZVvg54AaABAg,KSVY5SRkfn8,"Спортчулар мынтип спортчу болбой эле койгула,Эл баатыры деп журсок Эл каракчысы болгон турбайсынарбы уят. Формачандарды Урук тукумуна чейин жолотпош керек эч Бир мамалекеттик жумушка.",0,1771718400,24,0,1.0,
Ugzdm8_YU4pKLtkxpyd4AaABAg,KSVY5SRkfn8,Оной экен да силерге куноосуз куноокор кылыш. Кыргызстанды эми ондоп жаткан адамдарды буттан чалдынар.,0,1771718400,14,0,1.0,
UgzMvfjQnKWfR5N9krR4AaABAg,KSVY5SRkfn8,Кудайдан корккон эле такыба адамдардан эле болбосо болбой калды окшойт!!!,0,1771718400,10,0,1.0,
Ugzad-VjM5ybMKhFQrd4AaABAg,KSVY5SRkfn8,Они насиловали государственную безопасность,0,1771718400,4,0,1.0,
UgwjIQqYOV4VGGQcsJ94AaABAg,KSVY5SRkfn8,Кыскасы окмотто иштегендер омур боюле ОПГ закондор Бут каршы эльге 😢,0,1771718400,11,0,1.0,
UgwWXq5OAdYGeRaHY6Z4AaABAg,KSVY5SRkfn8,Аскердик билеттин анда бизге эмне кереги бар аскерге баруунун эмне кереги бар айткылачы,0,1771718400,13,0,1.0,
UgwjLXpaUWx7XgMW0Ul4AaABAg,KSVY5SRkfn8,Кынгыр иш 40жылда билинет деген туурада,0,1771718400,6,0,1.0,
Ugz2JNe_PAu-bRHaA814AaABAg,KSVY5SRkfn8,Карагыла прокуратура да иштебей жатат,13,1771718400,5,0,1.0,
UgyyrbKsWQJTE2v6ZFN4AaABAg,KSVY5SRkfn8,Карабасанар көтөрүлүшкө чыгабыз,0,1771718400,3,1,1.0,
Ugy9C6jKCeoPWvHFNCZ4AaABAg,KSVY5SRkfn8,Таанышын болсо иштейсиң дегендей закон кайдан чыкканы,0,1771718400,7,1,1.0,
UgwU-7lsYeJ8siuF44t4AaABAg,KSVY5SRkfn8,Это было понятно изначально монополизировать хотели все направления вплоть до древнейшей профессии,0,1771718400,12,0,1.0,
Ugza9Bq5GBf0eaJ4PsN4AaABAg,KSVY5SRkfn8,Көтүн айрыгыла официальный ворлорду.,0,1771718400,4,1,1.0,
UgxQlrq4tD5aBJALauJ4AaABAg,KSVY5SRkfn8,"Карапайым эл иштеш керекпи же эмне бизге иштин кереги жокпу , вакансия алайын деп барса",0,1771718400,15,0,1.0,
Ugx8j3o6fRtTHvfgAEN4AaABAg,KSVY5SRkfn8,Аскер кызматтагы командилерди дагы текшергиле,0,1771718400,5,0,1.0,
UgzMy9QRq56d0Whn4Jd4AaABAg,KSVY5SRkfn8,"Баары тааныш билиш болуп кеттиптир , аскер кызматта ошол көрүнүш.",0,1771718400,10,1,1.0,
UgyBdNj1kGltxzlXPMV4AaABAg,KSVY5SRkfn8,Ошондо кырк чөө ташиевтин адамдарыбы,0,1771718400,5,1,1.0,
Ugww1tDcl-X1bN5RTpN4AaABAg,KSVY5SRkfn8,Дин десе жаа бою качасыңар таква адамдар келбесе бийлике жогору билимдуу сабатуулардын мын кылган иштери,0,1771718400,15,1,1.0,
Ugy0W4PubKoM2zllYul4AaABAg,KSVY5SRkfn8,Мадумаров келсе тазаланат.,0,1771718400,3,0,1.0,
UgzwkA6ZkVux4Cba9RB4AaABAg,KSVY5SRkfn8,Ушулардан пастрадавшийлер арыз жазгыла убакыт келди,9,1771718400,6,0,1.0,
UgyBqtfMnlTpmp64J2R4AaABAg,KSVY5SRkfn8,Я в шоке ! Вот истинное лицо нашей безопасности !,0,1771718400,10,0,1.0,
Ugx5ZUKqo1Xx-cDwTt94AaABAg,KSVY5SRkfn8,5 жылда булар бут кылды изилдегиле,3,1771718400,6,0,1.0,
UgwA2A_962Q8Ttt5zjl4AaABAg,KSVY5SRkfn8,Бандитиер. Кобойгон экен,0,1771718400,3,0,1.0,
Ugx9cIpzy9KgxWjytcF4AaABAg,KSVY5SRkfn8,Это же сам Президент допустил такой беспредел!,0,1771718400,7,0,1.0,
UgyQ_EukmHX96Rz8RkJ4AaABAg,KSVY5SRkfn8,"Человек работал, взяли и просто так посадили.",0,1771718400,7,0,1.0,
UgyrFZlJtAVd4nM9L-F4AaABAg,KSVY5SRkfn8,Уюшкан топ болгон эмес .,0,1771718400,5,0,1.0,
Ugx2p9flxgHVRWLMdEp4AaABAg,KSVY5SRkfn8,Гкндеги кылмыштуулар оздору болсо Ким чара корот оздорун оздор жоопкерчиликке тартышмак беле,0,1771718400,12,0,1.0,
UgxGcP5QS3Krx9eDjwF4AaABAg,KSVY5SRkfn8,"Исхак Масалиев кечее Ташиев президентике даяр болду деп атты эле,переобулся моментально,Мадумаров менен да дос болчу.",0,1771718400,15,0,1.0,
UgwyYvV4Dm-LFfs_0gV4AaABAg,KSVY5SRkfn8,мамилекетибизге элибизге зыйан кылса урматуу Президент Садыр Жапаров айосуз чара корунуз эл ишенип турат Аллах колдосун Оомин❤,0,1771718400,17,0,1.0,
Ugw5n4DLYkC4vhg8gAN4AaABAg,KSVY5SRkfn8,Башында бийлик менин колумда дегенде эле айтышкан Ташиев акча учун эле келди бийликке деп жеп жутар дешип эми билбедим бирок эл азабын тарта берет ким болсода эч ким эч нерсе кылбайт экен баары байып уурдап качат экен Акаев баш болуп канча алтындарды алып кетишти баары. Эл байкуш жабыркап толйт экенбиз.оору сыркоо даары дармек биро шартты ондогусу келбейт эми алган карыздарды толойбуз кымбатчылык ошол учун.,0,1771718400,64,0,1.0,
UgyTYqhordcrw5mV8kh4AaABAg,KSVY5SRkfn8,Криминальдар ошол жакта турбайбы камалбай эле,0,1771718400,6,0,1.0,
UgwKHnrJeyqprxCEHVN4AaABAg,KSVY5SRkfn8,Да Ташиев создал ОПГ внутри комитета получается ?,0,1771718400,8,0,1.0,
UgwtxpL9aknOzImbHSV4AaABAg,KSVY5SRkfn8,"Бириң өдуп Бир кал.😊 Мени тапкан акчам бугунгү эртенкиге Араң жетет геде жетпейт ачка калбайм геде этсиз тамак жейм, бирок аллага чексиз шугурлор болсун көчөдө коркпой басам уйдө тынч уктайм уй булөм менен кулуп жайнап отурам дагы айтам аллага чексиз шугурлор болсун жашомо разымын урдум ошол палитикасин и палитиктерин силиргеда ошону савет берем бири өлүп бири калсын өлсөң мал дүйнөң калат. Главная корпой жашайсың😊",39,1771718400,64,1,1.0,
UgxE27seCvY9eTwqwyV4AaABAg,KSVY5SRkfn8,Смотрящий за кем этот Эду?,0,1771718400,5,0,1.0,
Ugy_kJidcAcQpyoYwsF4AaABAg,KSVY5SRkfn8,ГКНБ нын иштегенин эч ким билбеш керек булар секретный час Ташиевдер болсо бир жолу кочого чыгып алган бут бар жокко мурдун тыгып негизи туура эмес эле.,0,1771718400,26,0,1.0,
Ugw86GbSi87IEGtf3014AaABAg,KSVY5SRkfn8,Кудай сактасын ушундайларга ишиң түшкөндөн канчалаган тагдырлар болбосо бизнестер жабыр тартты экен адилетсиз жапа чеккен мазлумдун дуасы пардасыз токтоосуз кабыл болот дегендей кабыл болуптур,1,1771718400,24,1,1.0,
UgzGmjU1Ulx3OcGhsC54AaABAg,KSVY5SRkfn8,"Урматтуу мекендештер өлкө башчысы Садыр Жапаров, укуктук жаатта 95%ти кылмышкерлер, иш жүзүндө далилденип турат. Садыр Жапаров айткандай 2020 жылга чейинки кабыл алынган мыйзамдар коммерциялык бизнес мыйзамдары. Практика далилдеп тастыктап койду.",1,1771718400,30,1,1.0,
UgxtOK2BnrbNxqQR5lt4AaABAg,KSVY5SRkfn8,Колдо бар бийликтен пайдаланып ОПГ ны жок кылып (эл козуно иш кылгандыгын корсотуп) алардын оордун оздору ээлеп калышкан.,3,1771718400,18,0,1.0,
UgzRbI5PxEkYbNc0N454AaABAg,KSVY5SRkfn8,Жаны курулган укмк ка имараттарин детсаттарга айланткила элдин эсинда турсун бир омур,20,1771718400,12,0,1.0,
UgxhTBc8qUMri7h9Uoh4AaABAg,KSVY5SRkfn8,Спортсмендерди таки р жолотбаш керек особенно единоборства менен занимающихся,0,1771718400,9,0,1.0,
Ugyz3-gNyKZQ7vE3jDF4AaABAg,KSVY5SRkfn8,Только у нас может опг переоделась в гкнб вообще жок килиш керек,0,1771718400,12,0,1.0,
UgzbOohLGs2v2E8nFnJ4AaABAg,KSVY5SRkfn8,"Ташиев кустуруп акчаны каалагандай колдонду, ГКНБнын зданияларын оңдогондон башка эмне кылды? Каалаган жерине стадион салышты.",0,1771718400,15,1,1.0,
UgxsL0qQ_bgjVnodw1p4AaABAg,KSVY5SRkfn8,Демек Камчыбектин иши таза эмесби озу аралашбаса курамында ушулар журмок эмесда,0,1771718400,11,0,1.0,
Ugx2UU5G0tJL1Y4LXLd4AaABAg,KSVY5SRkfn8,"КЫРГЫЗСТАНДА ТӨҢКӨРҮЛҮШ ДАЯРДАП ЖАТЫШКАН ГО, ЫЯ? ... 😱😱😱😱😱😱😱 ЭМНЕ СЕБЕПТЕН??? БИЗДЕ КЫРГЫЗСТАНДА МАМЛЕКЕТТИ БЕКЕМДЕБЕП, ӨНҮКСҮН ӨССҮН ДЕП ЧЫН ЖҮРӨКТӨН ИШТЕШТИН ОРДУНА УШИНТИП ЭЛЕ БИЙЛИК ТАЛАШЫП, ЫЗЫ-ЧУУ ТОПОЛОҢ УЮШТУРУШАТ ...",0,1771718400,29,1,1.0,
UgyQ9gHDqjSLLItymNF4AaABAg,KSVY5SRkfn8,ГКНБнын кадыр баркын томон тушурушту.,0,1771718400,5,0,1.0,
Ugx40Aex7GwbfwXfQE14AaABAg,KSVY5SRkfn8,Опять идёт борьба между репрессивными структурами за место у денежной кормушки....,0,1771718400,11,0,1.0,
